"","cv.sd.GLAMER","gic.GLAMER","cvg.DMRnet","gic.DMRnet","scope.32","scope.8","cv.glmnet","cv.MCP","cv.MCP.g.32","cv.MCP.g.8","cv.grLasso"
"1",4.14503760676503,4.07652699733714,4.13674081108502,4.05722787459146,4.54556793229798,4.3641601406301,4.01873965068805,4.00211725269156,3.99496263752685,4.00681484362207,4.0876741249645
"2",4.20568138797374,4.06918369935872,4.14307637779091,4.19633029839154,4.77264496729471,4.37961931974688,3.99804114302689,4.01733595392112,3.99121360275317,4.02293953841041,4.03121782792673
"3",4.11646090330167,4.10071608916502,4.00148807124472,4.02799227775378,4.69722716558222,4.35798702223358,4.00819453836164,4.10358240903465,3.95447945573032,4.00186690628004,4.00064167374073
"4",4.12471926834756,4.16415547891716,4.01861046910226,4.15171733436315,4.7467804505789,4.53197276145289,4.00134400138669,3.97069799544234,3.98761548212942,3.96453015008219,4.02238435374577
"5",4.20936328703948,4.07096134873823,3.98178559367243,4.08139654363069,4.56897270255007,4.527379874069,4.02316549374354,3.99897911323077,4.04389677559744,3.98927092547451,4.14149200554656
"6",4.10540318546233,4.05355388790192,4.0266827853295,4.0994673494459,4.52793374117321,4.46157991881571,3.95837896635152,3.9779157840737,3.9401929084908,4.08397993595772,3.98717177527183
"7",4.28391041885447,4.11191527255708,4.08564998856835,4.06368542882403,4.69764854429326,4.50827338317779,3.96605850292597,4.00284183605374,3.99324958805906,3.99461048519326,3.9721706900473
"8",4.17057443672952,4.09323075747876,3.9952658572678,4.06008873549289,4.66195615857144,4.44110405078012,3.98506229896634,4.26729200232977,3.99262682493453,4.02756086177622,3.99847013740726
"9",4.05102083946973,4.03544013329807,4.1534961962106,4.11605775134716,4.72133960562567,4.35905982774578,3.97121274583279,3.99956294497815,4.05573576026409,4.20793402406079,4.06656327611991
"10",4.21476705589998,4.03511131745325,4.1472145976057,4.15758949215454,4.48496026854889,4.50645760047959,4.00196074838293,3.97457158388269,4.02637678268125,3.98856127408097,3.98517071508905
"11",4.07320835217057,4.09498029109909,4.00438206020332,4.07786868520349,4.57965295115686,4.36559124506966,3.97435888717418,4.23545698411026,3.96084399344776,4.02603860299992,3.99809430329578
"12",4.19341286229635,4.13103521393473,4.10363928604777,4.15035783226506,4.73549105526351,4.38632918670347,3.99145889356476,4.05467998788734,3.98234594267873,4.32568952146341,3.95168286442767
"13",4.27830723496767,4.05552245434722,4.11271616416318,4.09761876164667,4.76472543016231,4.33724915212938,3.95014817393091,4.01546044896732,3.99315734855898,3.98822700269952,4.023781415941
"14",4.2348617235782,4.0618815392774,4.17306655670297,4.10491479298162,4.76016346796215,4.4407744242355,3.96526079620086,3.99550293316925,4.00062903409571,3.99550788497878,4.12061434318591
"15",4.14130831858201,4.04375599281725,4.12247404150533,4.14938330167402,4.68890808287585,4.36110313980042,3.9949185239318,3.99926721740597,4.17165810916,4.01535674189068,4.04175123930507
"16",4.07614431814245,4.07320549256576,4.01076982989616,4.04850684594049,4.57881071043132,4.38308371510281,4.00785382711358,3.99225356332007,4.30416622913355,4.04594066787149,4.28672319841939
"17",4.11428345121858,4.05214802558714,4.1694500912984,4.16544867745774,4.73430402578221,4.44778239350443,3.99717311478226,3.98551972352089,3.96671530328207,4.07385651518305,4.01596847820209
"18",4.1044629911532,4.06264489255539,4.00587870125676,4.16259627427036,4.54215892558174,4.44516772920449,3.95313536183721,4.00127750430257,3.95948397193787,4.30330878264107,4.0097450786133
"19",4.08581805134471,4.14700114622002,4.00191787285271,4.15336704807797,4.76458448089151,4.43770708650242,3.99792923603045,3.9959352964889,3.9986985109257,3.99696493778862,3.98751665183283
"20",4.14884106010161,4.06733450419313,4.00193082896335,4.1830846094235,4.75544338974949,4.42343242508706,3.97806484082887,3.99078468220099,3.96938187792864,3.9635500202652,3.98547797402282
"21",4.10046603921456,4.12464140882011,4.14532964198932,4.17671073874627,4.62222658416351,4.38639535828955,3.98146933411686,3.96255604906369,4.37341500694549,4.35092745970075,4.01434932481155
